Customer ID,Product ID,Purchase Quantity,Unit Price,Discount,Payment Method,Date of Purchase,Sales Channel,Payment Status,Unit Price,Discount,Name,Age,Gender,Income Level,Loyalty Score,Customer Segment,Location
302,38,2,,,Wallet,2023-07-17,Online,Completed,36.79507170839833,10,Customer_302,50,Female,Medium,5.708685608931486,Gold,City A
25,21,2,,,Wallet,2023-06-15,In-store,Completed,50.3279240674261,10,Customer_25,50,Male,Medium,85.12069140487687,Gold,City B
277,8,3,,,Credit Card,2022-04-30,In-store,Completed,164.58327789050227,20,Customer_277,37,Female,Low,96.98210450785447,Silver,City C
472,21,4,,,Wallet,2024-04-15,Online,Completed,50.3279240674261,10,Customer_472,53,Male,High,49.67668588591694,Platinum,City B
377,20,3,,,Cash,2024-01-07,In-store,Completed,158.9325863983742,15,Customer_377,46,Male,Low,38.85581012703457,Platinum,City A
378,8,2,,,Wallet,2022-03-07,In-store,Pending,164.58327789050227,20,Customer_378,59,Female,High,44.86936226225306,Gold,City C
389,46,3,,,Wallet,2022-05-21,Online,Completed,131.607990959633,15,Customer_389,25,Female,Low,51.908178513621806,Platinum,City A
70,31,2,,,Wallet,2023-03-22,In-store,Completed,245.24614698099455,20,Customer_70,61,Female,Low,34.187216603868606,Platinum,City C
113,50,2,,,Wallet,2023-05-21,Online,Completed,106.47171189906015,0,Customer_113,45,Male,Medium,41.97273169261223,Gold,City A
363,29,2,,,Cash,2022-07-08,In-store,Pending,149.64609059520464,10,Customer_363,64,Male,Low,32.70331615632387,Platinum,City A
112,48,1,,,Credit Card,2022-06-07,Online,Completed,62.80542454383753,0,Customer_112,58,Female,Medium,94.36159201675989,Platinum,City A
364,9,1,,,Cash,2023-09-02,In-store,Completed,36.55308824280915,15,Customer_364,39,Female,Low,66.75933855635847,Platinum,City B
303,15,3,,,Cash,2023-11-01,Online,Completed,38.9069268208059,20,Customer_303,31,Female,Medium,53.1169528001032,Platinum,City C
471,30,2,,,Credit Card,2022-09-03,Online,Completed,39.04712475719107,20,Customer_471,56,Female,Medium,59.4476335186173,Gold,City B
452,26,1,,,Wallet,2024-05-05,In-store,Completed,122.72573260089811,5,Customer_452,20,Male,Medium,27.48060355481361,Platinum,City C
91,10,3,,,Credit Card,2024-01-18,In-store,Completed,207.59477625782523,10,Customer_91,46,Female,Medium,2.2123551528997254,Platinum,City C
18,29,3,,,Credit Card,2022-02-02,Online,Completed,149.64609059520464,10,Customer_18,19,Female,Low,25.97537837603262,Silver,City A
149,16,3,,,Cash,2022-12-27,Online,Completed,55.62990842810848,10,Customer_149,49,Female,Low,26.899340443509768,Gold,City A
476,36,3,,,Credit Card,2024-01-23,In-store,Completed,220.44713346786494,15,Customer_476,40,Male,Low,40.431876810429216,Platinum,City A
227,20,3,,,Wallet,2022-11-26,In-store,Completed,158.9325863983742,15,Customer_227,51,Male,Medium,7.219840897917584,Silver,City A
214,45,4,,,Cash,2023-05-27,In-store,Completed,122.11584860153309,10,Customer_214,36,Male,High,33.68957917711069,Silver,City B
360,37,2,,,Wallet,2024-04-29,In-store,Completed,146.65669653805293,10,Customer_360,63,Female,High,73.84492092513266,Gold,City B
151,22,3,,,Cash,2024-02-26,In-store,Completed,38.376680486258245,20,Customer_151,47,Female,Low,31.036195892357377,Silver,City B
192,7,4,,,Wallet,2022-03-12,In-store,Completed,231.88401747481748,15,Customer_192,59,Female,Medium,54.12963353010704,Gold,City B
451,23,2,,,Credit Card,2022-11-09,Online,Completed,73.65275561525253,0,Customer_451,46,Male,Medium,78.05255152438619,Gold,City A
40,41,1,,,Credit Card,2023-12-29,In-store,Pending,18.319800343234036,10,Customer_40,38,Female,Medium,83.7013328363672,Gold,City C
242,40,3,,,Credit Card,2022-03-20,In-store,Completed,53.42950189417818,5,Customer_242,20,Male,High,72.52576604151365,Silver,City C
138,29,4,,,Wallet,2022-06-18,In-store,Completed,149.64609059520464,10,Customer_138,31,Male,Medium,61.665031452073805,Gold,City C
345,16,1,,,Cash,2024-03-20,In-store,Completed,55.62990842810848,10,Customer_345,63,Male,Medium,68.95267510315611,Silver,City C
180,38,4,,,Cash,2022-06-29,Online,Completed,36.79507170839833,10,Customer_180,18,Male,Medium,13.271575404306034,Silver,City C
497,28,2,,,Cash,2023-09-20,Online,Completed,54.59011952271367,5,Customer_497,41,Male,Medium,23.3712081910433,Platinum,City A
200,48,2,,,Credit Card,2022-09-17,Online,Completed,62.80542454383753,0,Customer_200,29,Male,High,89.48166560605276,Gold,City C
203,38,1,,,Wallet,2023-05-01,Online,Completed,36.79507170839833,10,Customer_203,20,Male,High,45.23182845183001,Silver,City C
61,31,4,,,Cash,2024-02-11,In-store,Completed,245.24614698099455,20,Customer_61,57,Female,Low,63.18135270166684,Silver,City A
192,14,3,,,Wallet,2022-01-05,Online,Completed,151.76776441247569,15,Customer_192,59,Female,Medium,54.12963353010704,Gold,City B
5,33,3,,,Cash,2022-10-24,In-store,Completed,105.91538138969257,20,Customer_5,25,Male,Low,9.148683739775487,Gold,City B
378,9,1,,,Credit Card,2023-09-12,In-store,Completed,36.55308824280915,15,Customer_378,59,Female,High,44.86936226225306,Gold,City C
237,27,1,,,Wallet,2024-05-04,Online,Failed,88.67008771113203,0,Customer_237,20,Male,Medium,98.76495637360578,Gold,City A
181,24,1,,,Cash,2022-12-26,Online,Completed,219.36316887958816,10,Customer_181,44,Male,Medium,56.75408482615582,Platinum,City A
311,13,4,,,Cash,2022-04-27,In-store,Completed,150.85767256886348,0,Customer_311,29,Male,High,4.15728590503921,Silver,City B
37,26,3,,,Cash,2022-12-23,Online,Completed,122.72573260089811,5,Customer_37,20,Female,Medium,85.05817290942419,Silver,City C
56,29,3,,,Cash,2024-04-22,Online,Pending,149.64609059520464,10,Customer_56,64,Male,Low,50.746773376083624,Gold,City A
443,49,3,,,Credit Card,2023-03-15,In-store,Completed,253.8389333684991,15,Customer_443,42,Male,High,22.807977194893247,Silver,City B
237,43,1,,,Cash,2022-11-27,In-store,Completed,195.19300158534787,15,Customer_237,20,Male,Medium,98.76495637360578,Gold,City A
358,28,3,,,Cash,2023-06-09,In-store,Completed,54.59011952271367,5,Customer_358,20,Male,Medium,78.23854840582734,Silver,City B
349,28,2,,,Credit Card,2023-10-16,In-store,Completed,54.59011952271367,5,Customer_349,38,Female,Low,39.386440565415846,Platinum,City C
197,8,1,,,Cash,2022-07-07,In-store,Completed,164.58327789050227,20,Customer_197,49,Male,Medium,33.94501925428061,Gold,City A
73,23,3,,,Wallet,2022-10-08,Online,Completed,73.65275561525253,0,Customer_73,53,Male,High,10.250972799067926,Gold,City B
59,29,4,,,Wallet,2023-05-26,In-store,Completed,149.64609059520464,10,Customer_59,34,Female,Low,61.69269183757422,Gold,City B
240,5,1,,,Cash,2023-04-11,In-store,Completed,16.826714508702203,0,Customer_240,36,Male,Medium,57.86754085723934,Silver,City C
2,42,2,,,Credit Card,2022-04-25,In-store,Completed,237.17102225959346,20,Customer_2,46,Male,Low,53.69744228934136,Silver,City A
449,7,2,,,Credit Card,2022-08-24,Online,Completed,231.88401747481748,15,Customer_449,22,Male,High,35.34213793027181,Gold,City A
360,42,4,,,Credit Card,2022-12-04,In-store,Completed,237.17102225959346,20,Customer_360,63,Female,High,73.84492092513266,Gold,City B
188,36,4,,,Cash,2023-06-06,In-store,Completed,220.44713346786494,15,Customer_188,44,Male,High,70.64757264869012,Gold,City A
307,41,1,,,Cash,2022-07-18,Online,Completed,18.319800343234036,10,Customer_307,24,Male,Medium,45.21990282834353,Gold,City C
30,27,1,,,Wallet,2024-02-03,In-store,Completed,88.67008771113203,0,Customer_30,44,Female,Medium,34.780920790219305,Silver,City A
267,46,2,,,Credit Card,2022-02-19,In-store,Completed,131.607990959633,15,Customer_267,29,Female,Low,35.92333693997657,Platinum,City A
476,2,4,,,Cash,2022-05-22,In-store,Completed,110.16531494991115,20,Customer_476,40,Male,Low,40.431876810429216,Platinum,City A
108,25,1,,,Cash,2024-02-22,Online,Completed,101.43359031385688,15,Customer_108,50,Male,Medium,27.32595269982093,Silver,City A
332,9,2,,,Cash,2023-06-12,Online,Completed,36.55308824280915,15,Customer_332,52,Male,High,44.375021930457116,Silver,City A
423,27,4,,,Credit Card,2023-05-29,In-store,Completed,88.67008771113203,0,Customer_423,57,Male,Low,41.354910152535155,Gold,City A
90,1,2,,,Credit Card,2023-11-01,In-store,Completed,275.45931069253055,5,Customer_90,58,Female,Low,2.458691645880151,Gold,City C
205,23,3,,,Wallet,2022-01-30,In-store,Completed,73.65275561525253,0,Customer_205,34,Female,Medium,52.640266093611324,Platinum,City B
379,10,4,,,Credit Card,2022-03-23,Online,Completed,207.59477625782523,10,Customer_379,43,Female,Medium,23.754413087432745,Platinum,City B
456,42,1,,,Cash,2022-01-31,Online,Completed,237.17102225959346,20,Customer_456,54,Male,Low,9.553531383466819,Gold,City C
447,25,1,,,Wallet,2024-01-18,Online,Completed,101.43359031385688,15,Customer_447,33,Female,Medium,83.98613028667204,Gold,City C
448,3,3,,,Credit Card,2022-11-29,Online,Completed,125.54741293238402,10,Customer_448,56,Male,Medium,90.00231233980112,Silver,City B
445,6,4,,,Credit Card,2023-10-22,Online,Completed,107.7580307569193,20,Customer_445,62,Male,Medium,61.09809888509917,Gold,City C
381,6,2,,,Credit Card,2022-06-26,Online,Completed,107.7580307569193,20,Customer_381,42,Female,Low,22.726962726315147,Platinum,City A
438,2,1,,,Credit Card,2023-01-05,In-store,Completed,110.16531494991115,20,Customer_438,18,Male,Low,63.31513755940223,Gold,City A
220,18,3,,,Cash,2023-07-01,Online,Completed,79.70721904034463,5,Customer_220,49,Male,Medium,71.92017782722638,Silver,City A
378,23,3,,,Credit Card,2023-06-19,In-store,Completed,73.65275561525253,0,Customer_378,59,Female,High,44.86936226225306,Gold,City C
94,2,4,,,Cash,2022-04-16,Online,Completed,110.16531494991115,20,Customer_94,18,Male,High,77.04074178077931,Silver,City C
457,12,4,,,Cash,2022-04-07,In-store,Failed,238.70034880107426,10,Customer_457,39,Female,Medium,62.3859324676573,Silver,City C
103,22,1,,,Cash,2022-08-18,Online,Completed,38.376680486258245,20,Customer_103,28,Male,Medium,69.36822257814886,Gold,City A
223,37,3,,,Wallet,2022-08-15,In-store,Completed,146.65669653805293,10,Customer_223,34,Male,Medium,97.4793162146783,Platinum,City B
186,20,2,,,Cash,2023-01-06,In-store,Completed,158.9325863983742,15,Customer_186,23,Female,Medium,10.456784033440025,Platinum,City C
469,39,3,,,Credit Card,2022-04-10,In-store,Pending,174.0613724896272,20,Customer_469,43,Male,Medium,23.194709611597542,Gold,City C
184,24,2,,,Wallet,2023-03-21,Online,Completed,219.36316887958816,10,Customer_184,20,Male,High,20.01502442448101,Platinum,City B
495,48,2,,,Credit Card,2023-04-13,Online,Completed,62.80542454383753,0,Customer_495,44,Male,Medium,6.76125635922149,Silver,City A
162,20,1,,,Cash,2022-02-24,Online,Completed,158.9325863983742,15,Customer_162,24,Male,Medium,3.9618825348357145,Silver,City B
247,1,3,,,Credit Card,2022-07-14,In-store,Completed,275.45931069253055,5,Customer_247,58,Female,Medium,27.682779723505156,Gold,City B
31,1,2,,,Wallet,2023-06-04,In-store,Completed,275.45931069253055,5,Customer_31,59,Female,Low,67.80161525590636,Platinum,City C
52,17,4,,,Wallet,2023-02-28,In-store,Completed,281.559163561776,20,Customer_52,64,Male,Low,74.35082562916078,Silver,City C
345,1,2,,,Credit Card,2022-11-11,Online,Completed,275.45931069253055,5,Customer_345,63,Male,Medium,68.95267510315611,Silver,City C
76,45,4,,,Credit Card,2022-05-08,Online,Completed,122.11584860153309,10,Customer_76,32,Male,Low,6.78370591051719,Gold,City B
385,30,4,,,Credit Card,2022-02-01,In-store,Completed,39.04712475719107,20,Customer_385,53,Female,High,61.94903460096145,Platinum,City C
439,41,3,,,Wallet,2022-04-03,Online,Completed,18.319800343234036,10,Customer_439,18,Female,High,95.14033422066571,Platinum,City A
278,47,4,,,Cash,2023-06-03,Online,Completed,62.26143112140187,20,Customer_278,41,Male,Low,45.37895413836392,Silver,City A
40,3,2,,,Credit Card,2022-09-15,Online,Pending,125.54741293238402,10,Customer_40,38,Female,Medium,83.7013328363672,Gold,City C
101,46,4,,,Cash,2024-05-02,Online,Completed,131.607990959633,15,Customer_101,25,Female,Medium,16.362382119166917,Platinum,City B
111,11,3,,,Wallet,2022-08-08,In-store,Pending,131.0123186571357,15,Customer_111,56,Male,Low,43.23348010426019,Silver,City B
385,24,1,,,Credit Card,2024-01-22,Online,Completed,219.36316887958816,10,Customer_385,53,Female,High,61.94903460096145,Platinum,City C
321,22,2,,,Credit Card,2022-04-16,Online,Pending,38.376680486258245,20,Customer_321,44,Female,High,48.88465802569202,Gold,City C
249,44,2,,,Wallet,2023-07-02,In-store,Completed,278.98167496719196,20,Customer_249,57,Male,Medium,91.2363345616691,Silver,City B
191,45,3,,,Credit Card,2023-02-20,In-store,Completed,122.11584860153309,10,Customer_191,50,Female,Medium,5.1971283651472415,Silver,City A
490,26,3,,,Cash,2023-07-11,Online,Completed,122.72573260089811,5,Customer_490,41,Female,High,32.33715621155208,Silver,City A
182,13,3,,,Wallet,2024-03-20,Online,Completed,150.85767256886348,0,Customer_182,30,Female,Medium,68.94649691372658,Gold,City A
426,1,3,,,Wallet,2022-11-05,Online,Completed,275.45931069253055,5,Customer_426,59,Male,Medium,68.11178539649828,Gold,City A
405,24,2,,,Credit Card,2023-01-01,Online,Completed,219.36316887958816,10,Customer_405,59,Female,Low,64.7474714154603,Platinum,City C
335,10,1,,,Wallet,2023-06-05,In-store,Failed,207.59477625782523,10,Customer_335,45,Female,Low,69.26259522261645,Gold,City A
209,35,4,,,Credit Card,2023-04-04,In-store,Pending,138.7970688154731,20,Customer_209,40,Male,High,24.710323401014644,Silver,City C
22,24,4,,,Credit Card,2023-08-22,In-store,Pending,219.36316887958816,10,Customer_22,55,Female,Medium,22.018320194981133,Platinum,City A
166,28,1,,,Wallet,2023-01-05,Online,Pending,54.59011952271367,5,Customer_166,59,Male,Medium,98.66625932671465,Gold,City C
99,36,1,,,Credit Card,2022-11-27,Online,Completed,220.44713346786494,15,Customer_99,18,Female,Medium,42.6181302235973,Platinum,City A
493,16,1,,,Cash,2023-11-20,In-store,Failed,55.62990842810848,10,Customer_493,45,Female,High,6.942384274609337,Gold,City A
208,40,3,,,Cash,2023-10-04,Online,Completed,53.42950189417818,5,Customer_208,45,Female,Medium,6.03520839905638,Silver,City A
8,16,2,,,Credit Card,2023-12-08,In-store,Completed,55.62990842810848,10,Customer_8,36,Male,Medium,12.951492128280417,Platinum,City C
190,17,2,,,Cash,2022-01-11,In-store,Completed,281.559163561776,20,Customer_190,54,Female,Low,93.62122462436898,Silver,City C
175,15,2,,,Credit Card,2024-03-28,In-store,Pending,38.9069268208059,20,Customer_175,28,Male,Medium,8.786649914483336,Silver,City C
273,16,3,,,Cash,2023-05-22,In-store,Completed,55.62990842810848,10,Customer_273,52,Male,Medium,65.67366645412922,Silver,City C
17,15,2,,,Wallet,2023-02-23,In-store,Completed,38.9069268208059,20,Customer_17,39,Male,Low,37.2688517012314,Gold,City A
90,34,3,,,Credit Card,2022-05-02,In-store,Completed,135.1463883479689,0,Customer_90,58,Female,Low,2.458691645880151,Gold,City C
141,11,2,,,Credit Card,2022-08-23,In-store,Completed,131.0123186571357,15,Customer_141,26,Female,Medium,11.730818896239448,Gold,City A
145,1,1,,,Credit Card,2022-11-27,Online,Pending,275.45931069253055,5,Customer_145,59,Male,Medium,20.052472670033673,Platinum,City B
166,15,4,,,Credit Card,2023-06-27,In-store,Completed,38.9069268208059,20,Customer_166,59,Male,Medium,98.66625932671465,Gold,City C
337,26,4,,,Credit Card,2022-12-14,In-store,Completed,122.72573260089811,5,Customer_337,46,Male,High,94.46142194740233,Silver,City A
496,4,3,,,Credit Card,2023-02-16,Online,Completed,105.36670373919704,5,Customer_496,37,Male,Medium,80.03565078223616,Platinum,City B
78,43,2,,,Wallet,2022-08-12,In-store,Completed,195.19300158534787,15,Customer_78,31,Female,Low,70.81720886452815,Gold,City A
429,5,4,,,Wallet,2022-06-02,Online,Completed,16.826714508702203,0,Customer_429,34,Female,Medium,70.90462617224327,Gold,City A
262,35,1,,,Cash,2022-07-31,In-store,Completed,138.7970688154731,20,Customer_262,24,Female,Medium,49.227785644803475,Platinum,City B
163,13,1,,,Credit Card,2022-04-02,Online,Pending,150.85767256886348,0,Customer_163,39,Male,Medium,48.0506947257829,Platinum,City C
366,10,1,,,Cash,2022-11-27,Online,Completed,207.59477625782523,10,Customer_366,19,Female,Low,76.22851347766158,Gold,City B
14,11,3,,,Cash,2023-04-12,Online,Completed,131.0123186571357,15,Customer_14,57,Male,Medium,55.08573706091393,Platinum,City A
239,18,3,,,Wallet,2024-05-09,In-store,Pending,79.70721904034463,5,Customer_239,53,Female,Low,86.70314961224486,Gold,City B
72,34,2,,,Cash,2023-10-03,Online,Completed,135.1463883479689,0,Customer_72,27,Male,Medium,93.20281055100175,Platinum,City B
445,39,1,,,Wallet,2023-12-10,In-store,Completed,174.0613724896272,20,Customer_445,62,Male,Medium,61.09809888509917,Gold,City C
143,41,2,,,Cash,2023-07-08,In-store,Completed,18.319800343234036,10,Customer_143,32,Male,Low,68.55652872289714,Platinum,City B
310,42,2,,,Credit Card,2024-05-27,In-store,Completed,237.17102225959346,20,Customer_310,50,Female,Medium,50.723480868839246,Silver,City B
283,50,1,,,Cash,2022-08-16,In-store,Completed,106.47171189906015,0,Customer_283,53,Female,Medium,33.70031764312863,Platinum,City B
269,23,2,,,Wallet,2022-07-13,In-store,Pending,73.65275561525253,0,Customer_269,54,Female,Low,16.352387258502276,Silver,City A
241,7,4,,,Wallet,2023-06-14,In-store,Completed,231.88401747481748,15,Customer_241,43,Male,Low,43.86154191895905,Silver,City A
415,39,3,,,Wallet,2024-04-24,In-store,Completed,174.0613724896272,20,Customer_415,56,Female,High,28.487290196192284,Platinum,City A
245,3,2,,,Cash,2022-08-31,Online,Completed,125.54741293238402,10,Customer_245,49,Female,Low,90.07018640112585,Silver,City A
163,12,1,,,Cash,2023-01-24,In-store,Completed,238.70034880107426,10,Customer_163,39,Male,Medium,48.0506947257829,Platinum,City C
60,7,3,,,Wallet,2022-10-03,In-store,Completed,231.88401747481748,15,Customer_60,53,Female,High,98.11861780274235,Platinum,City B
6,49,3,,,Credit Card,2023-03-26,Online,Completed,253.8389333684991,15,Customer_6,38,Female,Low,87.74608626303804,Gold,City C
197,26,2,,,Credit Card,2023-10-01,In-store,Completed,122.72573260089811,5,Customer_197,49,Male,Medium,33.94501925428061,Gold,City A
470,33,4,,,Cash,2023-08-10,Online,Pending,105.91538138969257,20,Customer_470,38,Female,Low,39.09059959055147,Gold,City B
58,37,2,,,Cash,2023-07-28,Online,Pending,146.65669653805293,10,Customer_58,31,Male,Low,28.703813317491278,Silver,City A
305,48,4,,,Wallet,2023-04-23,In-store,Completed,62.80542454383753,0,Customer_305,37,Male,Low,3.9343540668509647,Platinum,City C
407,15,3,,,Cash,2023-04-25,In-store,Completed,38.9069268208059,20,Customer_407,32,Female,High,24.34822965762993,Platinum,City A
217,2,2,,,Cash,2022-10-15,Online,Completed,110.16531494991115,20,Customer_217,43,Female,Medium,65.87077755008761,Gold,City B
418,41,1,,,Wallet,2023-11-29,In-store,Completed,18.319800343234036,10,Customer_418,62,Male,High,53.91612766752545,Gold,City B
26,7,2,,,Wallet,2023-11-21,Online,Completed,231.88401747481748,15,Customer_26,29,Female,Low,49.51465270139743,Gold,City B
303,32,4,,,Cash,2023-11-09,Online,Completed,102.82650440491234,15,Customer_303,31,Female,Medium,53.1169528001032,Platinum,City C
5,4,4,,,Credit Card,2023-11-26,In-store,Completed,105.36670373919704,5,Customer_5,25,Male,Low,9.148683739775487,Gold,City B
474,20,2,,,Cash,2023-06-24,Online,Completed,158.9325863983742,15,Customer_474,47,Male,Medium,13.643975255673313,Platinum,City B
20,50,4,,,Credit Card,2022-11-26,In-store,Completed,106.47171189906015,0,Customer_20,61,Male,High,49.58757350787708,Silver,City B
390,36,3,,,Credit Card,2023-04-15,In-store,Completed,220.44713346786494,15,Customer_390,63,Male,Medium,47.9181877629731,Platinum,City A
198,32,2,,,Credit Card,2024-01-29,Online,Completed,102.82650440491234,15,Customer_198,41,Male,Low,81.48251137465122,Platinum,City C
59,28,4,,,Wallet,2024-04-28,Online,Completed,54.59011952271367,5,Customer_59,34,Female,Low,61.69269183757422,Gold,City B
448,13,2,,,Wallet,2023-06-18,In-store,Completed,150.85767256886348,0,Customer_448,56,Male,Medium,90.00231233980112,Silver,City B
242,1,2,,,Wallet,2023-04-12,In-store,Completed,275.45931069253055,5,Customer_242,20,Male,High,72.52576604151365,Silver,City C
146,35,1,,,Cash,2023-02-24,In-store,Completed,138.7970688154731,20,Customer_146,30,Female,Medium,49.15945467414369,Platinum,City B
388,48,2,,,Wallet,2023-08-31,Online,Pending,62.80542454383753,0,Customer_388,18,Male,Medium,86.33336495718252,Silver,City B
273,30,1,,,Wallet,2022-05-02,In-store,Completed,39.04712475719107,20,Customer_273,52,Male,Medium,65.67366645412922,Silver,City C
249,36,4,,,Cash,2024-02-01,Online,Completed,220.44713346786494,15,Customer_249,57,Male,Medium,91.2363345616691,Silver,City B
14,25,1,,,Cash,2024-06-09,Online,Completed,101.43359031385688,15,Customer_14,57,Male,Medium,55.08573706091393,Platinum,City A
462,16,1,,,Credit Card,2022-11-04,Online,Completed,55.62990842810848,10,Customer_462,64,Female,Low,86.27970775432286,Silver,City B
13,19,1,,,Cash,2022-11-30,In-store,Completed,247.19577713695494,10,Customer_13,53,Female,Medium,65.52419806390218,Gold,City C
391,1,3,,,Cash,2023-02-24,Online,Completed,275.45931069253055,5,Customer_391,33,Male,High,2.5642065806435688,Gold,City A
384,5,1,,,Wallet,2022-11-22,In-store,Completed,16.826714508702203,0,Customer_384,24,Female,Low,66.82127985550163,Gold,City A
44,22,2,,,Credit Card,2023-10-11,Online,Completed,38.376680486258245,20,Customer_44,21,Female,Low,75.27166395576413,Gold,City A
375,24,1,,,Credit Card,2024-02-28,In-store,Pending,219.36316887958816,10,Customer_375,60,Female,Medium,39.61726916092554,Silver,City C
399,43,2,,,Cash,2024-04-11,In-store,Completed,195.19300158534787,15,Customer_399,49,Male,Low,81.29857387160935,Silver,City C
19,45,1,,,Wallet,2024-04-23,Online,Completed,122.11584860153309,10,Customer_19,41,Female,Medium,72.3420113688585,Silver,City B
63,37,3,,,Wallet,2023-07-27,In-store,Completed,146.65669653805293,10,Customer_63,19,Male,Medium,63.40057030996113,Silver,City A
491,36,4,,,Wallet,2022-09-07,Online,Completed,220.44713346786494,15,Customer_491,33,Female,High,22.6656402226988,Platinum,City A
239,36,1,,,Wallet,2022-04-05,Online,Failed,220.44713346786494,15,Customer_239,53,Female,Low,86.70314961224486,Gold,City B
492,4,1,,,Cash,2022-10-23,Online,Completed,105.36670373919704,5,Customer_492,19,Male,High,35.49963058319373,Silver,City A
419,36,3,,,Wallet,2022-07-03,Online,Completed,220.44713346786494,15,Customer_419,49,Female,Low,31.130769915600364,Silver,City C
337,18,1,,,Credit Card,2022-09-17,Online,Completed,79.70721904034463,5,Customer_337,46,Male,High,94.46142194740233,Silver,City A
419,50,2,,,Credit Card,2024-03-09,Online,Completed,106.47171189906015,0,Customer_419,49,Female,Low,31.130769915600364,Silver,City C
403,16,1,,,Cash,2023-10-29,Online,Completed,55.62990842810848,10,Customer_403,39,Female,Medium,19.57779856835461,Silver,City B
404,41,1,,,Wallet,2022-07-05,In-store,Completed,18.319800343234036,10,Customer_404,39,Female,High,0.756287497814212,Silver,City A
100,18,4,,,Wallet,2023-02-13,Online,Completed,79.70721904034463,5,Customer_100,61,Male,Medium,45.13870243296755,Gold,City B
163,22,4,,,Wallet,2022-03-10,Online,Completed,38.376680486258245,20,Customer_163,39,Male,Medium,48.0506947257829,Platinum,City C
416,2,1,,,Wallet,2024-04-17,In-store,Completed,110.16531494991115,20,Customer_416,21,Male,High,30.728996492628657,Platinum,City B
122,21,3,,,Cash,2024-02-12,In-store,Completed,50.3279240674261,10,Customer_122,54,Male,Medium,3.113408288451136,Gold,City B
432,36,4,,,Wallet,2023-09-19,Online,Completed,220.44713346786494,15,Customer_432,43,Male,Medium,25.656278370136377,Silver,City A
44,44,1,,,Cash,2024-05-08,Online,Completed,278.98167496719196,20,Customer_44,21,Female,Low,75.27166395576413,Gold,City A
360,39,4,,,Wallet,2022-01-08,Online,Completed,174.0613724896272,20,Customer_360,63,Female,High,73.84492092513266,Gold,City B
408,47,1,,,Wallet,2022-09-22,In-store,Completed,62.26143112140187,20,Customer_408,60,Female,Low,92.70345447963066,Gold,City A
317,39,4,,,Credit Card,2024-02-22,Online,Completed,174.0613724896272,20,Customer_317,55,Male,Medium,63.91199378155004,Gold,City A
381,29,4,,,Cash,2023-04-29,In-store,Completed,149.64609059520464,10,Customer_381,42,Female,Low,22.726962726315147,Platinum,City A
145,26,2,,,Credit Card,2024-01-31,Online,Completed,122.72573260089811,5,Customer_145,59,Male,Medium,20.052472670033673,Platinum,City B
327,21,1,,,Cash,2023-09-09,Online,Completed,50.3279240674261,10,Customer_327,64,Female,Low,20.185345212294838,Gold,City C
363,17,1,,,Wallet,2024-02-14,In-store,Completed,281.559163561776,20,Customer_363,64,Male,Low,32.70331615632387,Platinum,City A
50,16,1,,,Wallet,2024-01-06,Online,Completed,55.62990842810848,10,Customer_50,37,Female,High,12.886986747344519,Silver,City B
65,31,1,,,Cash,2024-04-19,Online,Completed,245.24614698099455,20,Customer_65,59,Female,Low,77.98453951511436,Platinum,City B
355,9,4,,,Credit Card,2023-01-06,Online,Failed,36.55308824280915,15,Customer_355,42,Female,Medium,97.71741842213173,Silver,City B
288,31,2,,,Cash,2024-02-22,In-store,Completed,245.24614698099455,20,Customer_288,42,Male,Low,70.67772168854458,Platinum,City A
164,14,2,,,Cash,2023-11-08,Online,Completed,151.76776441247569,15,Customer_164,45,Female,Low,10.493017841817487,Silver,City B
141,49,3,,,Wallet,2022-03-24,Online,Completed,253.8389333684991,15,Customer_141,26,Female,Medium,11.730818896239448,Gold,City A
454,37,1,,,Credit Card,2024-03-17,In-store,Completed,146.65669653805293,10,Customer_454,43,Female,Medium,42.37382536487628,Gold,City A
314,2,3,,,Cash,2023-10-08,In-store,Completed,110.16531494991115,20,Customer_314,63,Male,Low,96.51186964360456,Gold,City C
128,48,4,,,Credit Card,2022-07-30,Online,Completed,62.80542454383753,0,Customer_128,52,Female,Medium,18.552551570312115,Gold,City B
398,46,3,,,Credit Card,2022-11-09,Online,Completed,131.607990959633,15,Customer_398,19,Male,Medium,76.48832615421283,Silver,City A
421,14,1,,,Cash,2023-08-27,In-store,Pending,151.76776441247569,15,Customer_421,64,Female,Low,71.61506742231936,Silver,City B
368,33,2,,,Credit Card,2022-12-03,Online,Completed,105.91538138969257,20,Customer_368,59,Male,Medium,43.5583314812933,Silver,City B
463,35,2,,,Wallet,2023-05-05,Online,Completed,138.7970688154731,20,Customer_463,47,Female,High,21.673980009077564,Gold,City B
239,39,1,,,Wallet,2023-02-07,In-store,Completed,174.0613724896272,20,Customer_239,53,Female,Low,86.70314961224486,Gold,City B
324,47,4,,,Wallet,2023-10-01,Online,Completed,62.26143112140187,20,Customer_324,47,Male,Low,2.9973589872677953,Platinum,City C
296,20,1,,,Wallet,2022-07-10,Online,Completed,158.9325863983742,15,Customer_296,52,Male,Medium,80.56701529500532,Gold,City B
187,2,4,,,Credit Card,2023-11-02,In-store,Completed,110.16531494991115,20,Customer_187,25,Male,Medium,63.64302495436367,Gold,City B
208,41,2,,,Wallet,2024-04-22,Online,Completed,18.319800343234036,10,Customer_208,45,Female,Medium,6.03520839905638,Silver,City A
